car_name,Engine,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_LPG,Fuel_Type_Petrol,Kilometers_Driven,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third,Power,Price,Region_North,Region_South,Region_West,Seats,Transmission_Manual,Year,car_age,car_make,car_model,car_spec,mileage_no,mileage_unit
Maruti Swift,1248.0,True,False,False,False,52000,False,False,False,74.0,3.55,True,False,False,5.0,True,2012,13,Maruti,Swift,ZDI,28.4,kmpl
Maruti Swift,1248.0,True,False,False,False,91000,False,True,False,73.9,2.85,False,False,True,5.0,True,2008,17,Maruti,Swift,Dzire Vdi BSIV,19.3,kmpl
Maruti Swift,1197.0,False,False,False,True,38623,False,False,False,85.8,5.0,False,True,False,5.0,True,2013,12,Maruti,Swift,Dzire VXI,19.1,kmpl
Maruti Swift,1248.0,True,False,False,False,59923,False,False,False,74.0,6.46,False,True,False,5.0,True,2014,11,Maruti,Swift,ZDi,22.9,kmpl
Maruti Swift,1248.0,True,False,False,False,130000,False,False,False,73.9,3.65,False,True,False,5.0,True,2010,15,Maruti,Swift,Dzire VDi,19.3,kmpl
Maruti Swift,1248.0,True,False,False,False,96000,False,False,False,74.0,4.8,True,False,False,5.0,True,2014,11,Maruti,Swift,Dzire Tour LDI,23.4,kmpl
Maruti Swift,1298.0,False,False,False,True,47000,False,True,False,85.8,1.4,False,False,False,5.0,True,2008,17,Maruti,Swift,Dzire VXi,17.5,kmpl
Maruti Swift,1197.0,False,False,False,True,9107,False,False,False,81.8,5.15,False,False,True,5.0,True,2016,9,Maruti,Swift,VXI BSIV,20.4,kmpl
Maruti Swift,1248.0,True,False,False,False,24852,False,False,False,74.0,8.08,False,True,False,5.0,False,2017,8,Maruti,Swift,Dzire AMT ZDI,26.59,kmpl
Maruti Swift,1248.0,True,False,False,False,81000,False,False,False,74.0,6.1,False,True,False,5.0,True,2014,11,Maruti,Swift,ZDi,25.2,kmpl
Maruti Swift,1248.0,True,False,False,False,18592,False,False,False,74.0,8.51,False,True,False,5.0,True,2019,6,Maruti,Swift,Dzire VDI Optional,26.59,kmpl
Maruti Swift,1248.0,True,False,False,False,82000,False,True,False,74.0,2.5,False,False,False,5.0,True,2012,13,Maruti,Swift,VDI,22.9,kmpl
Maruti Swift,1197.0,False,False,False,True,61110,False,False,False,85.8,4.57,False,True,False,5.0,True,2013,12,Maruti,Swift,VXI,18.6,kmpl
Maruti Swift,1248.0,True,False,False,False,68462,False,False,False,74.0,4.15,True,False,False,5.0,True,2014,11,Maruti,Swift,Dzire LDI,26.59,kmpl
Maruti Swift,1248.0,True,False,False,False,45000,False,False,False,74.0,3.85,False,False,False,5.0,True,2014,11,Maruti,Swift,Dzire VDI,23.4,kmpl
Maruti Swift,1248.0,True,False,False,False,58000,False,False,False,74.0,7.55,False,False,True,5.0,True,2016,9,Maruti,Swift,ZDi,22.9,kmpl
Maruti Swift,1197.0,False,False,False,True,32953,False,False,False,85.8,4.65,False,False,True,5.0,True,2013,12,Maruti,Swift,LXI,18.6,kmpl
Maruti Swift,1248.0,True,False,False,False,79000,False,False,False,75.0,5.75,False,False,True,5.0,True,2015,10,Maruti,Swift,VDi BSIII W/ ABS,17.8,kmpl
Maruti Swift,1248.0,True,False,False,False,57000,False,False,False,74.0,3.89,False,False,False,5.0,True,2014,11,Maruti,Swift,Dzire VDI,26.59,kmpl
Maruti Swift,1248.0,True,False,False,False,23000,False,False,False,81.36000000000001,5.6,False,True,False,5.0,True,2013,12,Maruti,Swift,VDI BSIV,17.8,kmpl
Maruti Swift,1197.0,False,False,False,True,42000,False,False,False,85.0,4.75,True,False,False,5.0,True,2016,9,Maruti,Swift,VXi BSIV,16.1,kmpl
Maruti Swift,1248.0,True,False,False,False,54897,False,False,False,74.0,7.3,True,False,False,5.0,False,2016,9,Maruti,Swift,Dzire AMT ZDI,26.59,kmpl
Maruti Swift,1298.0,False,False,False,True,65000,False,False,False,88.2,2.71,False,False,True,5.0,True,2008,17,Maruti,Swift,VXI BSIII,16.1,kmpl
Maruti Swift,1298.0,False,False,False,True,58075,False,False,False,85.8,2.95,False,False,True,5.0,True,2011,14,Maruti,Swift,Dzire VXi,17.5,kmpl
Maruti Swift,1248.0,True,False,False,False,58000,False,False,False,74.0,5.95,False,True,False,5.0,True,2015,10,Maruti,Swift,ZDi,25.2,kmpl
Maruti Swift,1248.0,True,False,False,False,41460,False,False,False,74.0,5.9,True,False,False,5.0,True,2016,9,Maruti,Swift,VDI BSIV,25.2,kmpl
Maruti Swift,1248.0,True,False,False,False,34613,False,False,False,74.0,6.24,False,True,False,5.0,True,2017,8,Maruti,Swift,VDI,28.4,kmpl
Maruti Swift,1197.0,False,False,False,True,54000,False,True,False,85.0,4.5,False,True,False,5.0,True,2014,11,Maruti,Swift,VXi BSIV,16.1,kmpl
Maruti Swift,1248.0,True,False,False,False,55746,False,False,False,74.0,6.95,False,True,False,5.0,True,2016,9,Maruti,Swift,ZDi,22.9,kmpl
Maruti Swift,1298.0,False,False,False,True,78000,False,False,False,88.2,4.5,True,False,False,5.0,True,2015,10,Maruti,Swift,Lxi BSIII,16.1,kmpl
Maruti Swift,1248.0,True,False,False,False,14000,False,False,False,74.0,5.25,False,False,True,5.0,True,2015,10,Maruti,Swift,LDI,28.4,kmpl
Maruti Swift,1248.0,True,False,False,False,57319,False,False,False,74.0,4.25,True,False,False,5.0,True,2014,11,Maruti,Swift,VDI BSIV,25.2,kmpl
Maruti Swift,1298.0,False,False,False,True,59254,False,True,False,85.8,5.29,False,True,False,5.0,True,2013,12,Maruti,Swift,Dzire ZXi,17.5,kmpl
Maruti Swift,1493.0,False,False,False,True,50295,False,False,False,115.084,5.8,False,True,False,5.0,True,2015,10,Maruti,Swift,1.3 ZXI,16.1,kmpl
Maruti Swift,1197.0,False,False,False,True,47674,False,False,False,85.8,5.72,False,True,False,5.0,True,2014,11,Maruti,Swift,Dzire VXI,19.1,kmpl
Maruti Swift,1248.0,True,False,False,False,23000,False,False,False,74.0,7.05,False,False,True,5.0,True,2016,9,Maruti,Swift,Dzire VDI Optional,26.59,kmpl
Maruti Swift,1248.0,True,False,False,False,37000,False,False,False,86.52000000000001,4.85,False,False,True,5.0,True,2013,12,Maruti,Swift,VDI BSIV,17.8,kmpl
Maruti Swift,1248.0,True,False,False,False,148000,False,False,False,74.0,4.75,False,False,False,5.0,True,2017,8,Maruti,Swift,Dzire Tour LDI,23.4,kmpl
Maruti Swift,1248.0,True,False,False,False,76128,False,False,False,74.0,5.5,True,False,False,5.0,True,2015,10,Maruti,Swift,Dzire VDI,26.59,kmpl
Maruti Swift,1298.0,False,False,False,True,49000,False,False,False,85.8,4.9,False,True,False,5.0,True,2012,13,Maruti,Swift,Dzire VXi,17.5,kmpl
Maruti Swift,1248.0,True,False,False,False,71800,False,False,False,74.0,2.9,True,False,False,5.0,True,2014,11,Maruti,Swift,Dzire Tour LDI,23.4,kmpl
Maruti Swift,1197.0,False,False,False,True,42527,False,False,False,81.8,5.27,False,True,False,5.0,True,2017,8,Maruti,Swift,VXI Optional,20.4,kmpl
Maruti Swift,1248.0,True,False,False,False,72486,False,False,False,74.0,3.95,True,False,False,5.0,True,2013,12,Maruti,Swift,Dzire VDI,23.4,kmpl
Maruti Swift,1298.0,False,False,False,True,40000,False,False,False,85.8,4.25,True,False,False,5.0,True,2013,12,Maruti,Swift,Dzire ZXi,17.5,kmpl
Maruti Swift,1248.0,True,False,False,False,56000,False,False,False,74.0,4.25,True,False,False,5.0,True,2014,11,Maruti,Swift,VDI,22.9,kmpl
Maruti Swift,1248.0,True,False,False,False,100000,False,False,False,74.0,3.5,False,False,False,5.0,True,2016,9,Maruti,Swift,Dzire Tour LDI,23.4,kmpl
Maruti Swift,1197.0,False,False,False,True,42000,False,False,True,85.8,4.5,False,True,False,5.0,True,2012,13,Maruti,Swift,ZXI,18.6,kmpl
Maruti Swift,1197.0,False,False,False,True,27755,False,False,False,81.8,5.45,False,False,True,5.0,True,2016,9,Maruti,Swift,VVT VXI,22.0,kmpl
Maruti Swift,1197.0,False,False,False,True,24782,False,False,False,83.14,6.21,False,True,False,5.0,True,2015,10,Maruti,Swift,Dzire ZXI,20.85,kmpl
Maruti Swift,1248.0,True,False,False,False,135000,False,False,False,75.0,3.1,False,False,True,5.0,True,2010,15,Maruti,Swift,Vdi BSIII,17.8,kmpl
Maruti Swift,1248.0,True,False,False,False,60095,False,False,False,74.0,4.75,True,False,False,5.0,True,2015,10,Maruti,Swift,VDI BSIV,25.2,kmpl
Maruti Swift,1248.0,True,False,False,False,49224,False,False,False,74.0,6.0,False,False,True,5.0,True,2017,8,Maruti,Swift,VDI BSIV,25.2,kmpl
Maruti Swift,1298.0,False,False,False,True,54898,False,False,True,88.2,2.5,False,False,True,5.0,True,2010,15,Maruti,Swift,Lxi BSIII,16.1,kmpl
Maruti Swift,1197.0,False,False,False,True,18094,False,True,False,85.8,6.26,False,True,False,5.0,True,2016,9,Maruti,Swift,VXI,18.6,kmpl
Maruti Swift,1298.0,False,False,False,True,49386,False,False,False,85.8,4.86,False,True,False,5.0,True,2014,11,Maruti,Swift,Dzire ZXi,17.5,kmpl
Maruti Swift,1197.0,False,False,False,True,37124,False,False,False,81.8,5.44,False,True,False,5.0,True,2017,8,Maruti,Swift,VXI Optional,20.4,kmpl
Maruti Swift,1197.0,False,False,False,True,18000,False,False,False,85.8,4.4,False,False,False,5.0,True,2016,9,Maruti,Swift,Dzire VXI,19.1,kmpl
Maruti Swift,1248.0,True,False,False,False,32000,False,False,False,74.0,4.35,False,False,False,5.0,True,2014,11,Maruti,Swift,Dzire VDI,23.4,kmpl
Maruti Swift,1248.0,True,False,False,False,71000,False,False,False,73.9,3.3,True,False,False,5.0,True,2010,15,Maruti,Swift,Dzire VDi,19.3,kmpl
Maruti Swift,1248.0,True,False,False,False,150000,False,True,False,74.0,2.7,False,False,True,5.0,True,2008,17,Maruti,Swift,DDiS VDI,28.4,kmpl
Maruti Swift,1248.0,True,False,False,False,75216,False,False,False,74.0,5.1,False,False,True,5.0,True,2014,11,Maruti,Swift,VDI,22.9,kmpl
Maruti Swift,1248.0,True,False,False,False,53996,False,False,False,74.0,5.45,False,True,False,5.0,True,2013,12,Maruti,Swift,VDI,22.9,kmpl
Maruti Swift,1248.0,True,False,False,False,75000,False,False,False,74.0,4.35,False,False,True,5.0,True,2012,13,Maruti,Swift,VDI,22.9,kmpl
Maruti Swift,1248.0,True,False,False,False,38143,False,False,False,74.0,5.22,False,True,False,5.0,True,2016,9,Maruti,Swift,VDI,22.9,kmpl
Maruti Swift,1197.0,False,False,False,True,23555,False,False,False,81.8,5.1,False,False,True,5.0,True,2016,9,Maruti,Swift,VXI,22.0,kmpl
Maruti Swift,1298.0,False,False,False,True,27000,False,False,False,85.8,4.45,False,False,False,5.0,True,2015,10,Maruti,Swift,Dzire ZXi,17.5,kmpl
Maruti Swift,1248.0,True,False,False,False,2000,False,False,False,74.0,8.2,False,True,False,5.0,True,2017,8,Maruti,Swift,DDiS ZDI Plus,28.4,kmpl
Maruti Swift,1197.0,False,False,False,True,48800,False,False,False,85.8,4.25,False,False,False,5.0,True,2014,11,Maruti,Swift,Dzire VXI,19.1,kmpl
Maruti Swift,1248.0,True,False,False,False,62000,False,False,False,75.0,3.75,True,False,False,5.0,True,2014,11,Maruti,Swift,Ldi BSIV,17.8,kmpl
Maruti Swift,1248.0,True,False,False,False,99595,False,True,False,74.0,4.75,False,True,False,5.0,True,2013,12,Maruti,Swift,ZDi,22.9,kmpl
Maruti Swift,1197.0,False,False,False,True,88000,False,False,False,85.8,3.85,False,False,True,5.0,True,2012,13,Maruti,Swift,Dzire VXI,19.1,kmpl
Maruti Swift,1248.0,True,False,False,False,83274,False,False,False,74.0,5.79,False,True,False,5.0,True,2014,11,Maruti,Swift,VDI,22.9,kmpl
Maruti Swift,1248.0,True,False,False,False,51000,False,False,False,74.0,4.74,True,False,False,5.0,True,2015,10,Maruti,Swift,LDI,22.9,kmpl
Maruti Swift,1197.0,False,False,False,True,65097,False,False,False,85.8,4.7,False,True,False,5.0,True,2012,13,Maruti,Swift,Dzire VXI,19.1,kmpl
Maruti Swift,1248.0,True,False,False,False,12000,False,False,False,74.0,5.5,False,False,True,5.0,True,2018,7,Maruti,Swift,Dzire Tour LDI,23.4,kmpl
Maruti Swift,1248.0,True,False,False,False,44282,False,False,False,74.0,5.99,False,True,False,5.0,True,2014,11,Maruti,Swift,VDI BSIV,25.2,kmpl
Maruti Swift,1197.0,False,False,False,True,40000,False,False,False,81.8,5.9,False,False,True,5.0,True,2015,10,Maruti,Swift,ZXI,20.4,kmpl
Maruti Swift,1298.0,False,False,False,True,56230,False,True,False,85.8,2.4,False,False,True,5.0,True,2008,17,Maruti,Swift,Dzire VXi,17.5,kmpl
Maruti Swift,1493.0,False,False,False,True,24255,False,False,False,104.08,3.15,False,False,True,5.0,True,2011,14,Maruti,Swift,1.3 LXI,16.1,kmpl
Maruti Swift,1248.0,True,False,False,False,84000,False,False,False,74.0,5.65,False,True,False,5.0,True,2013,12,Maruti,Swift,VDI,28.4,kmpl
Maruti Swift,1197.0,False,False,False,True,40000,False,False,False,85.8,3.55,False,False,False,5.0,True,2013,12,Maruti,Swift,Dzire VXI,19.1,kmpl
Maruti Swift,1248.0,True,False,False,False,86514,False,False,False,75.0,4.25,False,True,False,5.0,True,2010,15,Maruti,Swift,VDI BSIV W ABS,17.8,kmpl
Maruti Swift,1197.0,False,False,False,True,14000,False,True,False,85.8,3.2,False,False,True,5.0,True,2011,14,Maruti,Swift,Dzire 1.2 Lxi BSIV,17.5,kmpl
Maruti Swift,1197.0,False,False,False,True,15000,False,False,False,85.8,3.65,False,False,True,5.0,True,2012,13,Maruti,Swift,VXI,18.6,kmpl
Maruti Swift,1197.0,False,False,False,True,33195,False,False,False,85.8,6.26,False,True,False,5.0,True,2015,10,Maruti,Swift,Dzire VXI,19.1,kmpl
Maruti Swift,1197.0,False,False,False,True,33485,False,False,False,85.8,3.59,False,False,False,5.0,True,2014,11,Maruti,Swift,Dzire VXI,19.1,kmpl
Maruti Swift,1197.0,False,False,False,True,29500,False,False,False,81.8,4.15,False,True,False,5.0,True,2015,10,Maruti,Swift,LXI Option,20.4,kmpl
Maruti Swift,1248.0,True,False,False,False,62192,False,False,False,74.0,5.22,False,True,False,5.0,True,2016,9,Maruti,Swift,VDI,28.4,kmpl
Maruti Swift,1197.0,False,False,False,True,13000,False,False,False,81.8,4.65,False,False,False,5.0,True,2017,8,Maruti,Swift,VXI BSIV,20.4,kmpl
Maruti Swift,1493.0,False,False,False,True,67000,False,False,False,109.42,4.7,False,False,True,5.0,True,2015,10,Maruti,Swift,1.3 VXI ABS,16.1,kmpl
Maruti Swift,1493.0,False,False,False,True,55000,False,True,False,88.73599999999999,1.75,False,False,True,5.0,True,2007,18,Maruti,Swift,1.3 VXi,16.1,kmpl
Maruti Swift,1248.0,True,False,False,False,85512,False,False,False,74.0,5.8,False,True,False,5.0,True,2014,11,Maruti,Swift,VDI,22.9,kmpl
Maruti Swift,1248.0,True,False,False,False,53503,False,False,False,74.0,5.0,True,False,False,5.0,True,2015,10,Maruti,Swift,Dzire LDI,26.59,kmpl
Maruti Swift,1298.0,False,False,False,True,52000,False,False,False,88.2,2.41,False,False,True,5.0,True,2008,17,Maruti,Swift,VXI BSIII,16.1,kmpl
Maruti Swift,1248.0,True,False,False,False,80000,False,False,False,74.0,4.5,True,False,False,5.0,True,2016,9,Maruti,Swift,Dzire Tour LDI,23.4,kmpl
Maruti Swift,1248.0,True,False,False,False,144000,False,False,False,74.0,5.25,True,False,False,5.0,True,2015,10,Maruti,Swift,Dzire LDI,26.59,kmpl
Maruti Swift,1248.0,True,False,False,False,68800,False,False,False,78.94800000000001,5.0,False,True,False,5.0,True,2013,12,Maruti,Swift,VDI BSIV,17.8,kmpl
Maruti Swift,1248.0,True,False,False,False,51787,False,False,False,84.766,6.45,False,True,False,5.0,True,2016,9,Maruti,Swift,VDI BSIV,17.8,kmpl
Maruti Swift,1197.0,False,False,False,True,19148,False,False,False,85.0,5.89,False,True,False,5.0,True,2016,9,Maruti,Swift,VXi BSIV,16.1,kmpl
Maruti Swift,1248.0,True,False,False,False,56121,False,False,False,74.0,4.25,False,False,True,5.0,True,2012,13,Maruti,Swift,Dzire ZDI,23.4,kmpl
Maruti Swift,1248.0,True,False,False,False,30000,False,False,False,74.0,6.0,False,False,True,5.0,True,2018,7,Maruti,Swift,VDI,28.4,kmpl
Maruti Swift,1248.0,True,False,False,False,69000,False,False,False,73.9,4.79,False,True,False,5.0,True,2016,9,Maruti,Swift,Dzire Vdi BSIV,19.3,kmpl
Maruti Swift,1197.0,False,False,False,True,68218,False,False,False,85.8,4.9,False,False,True,5.0,True,2014,11,Maruti,Swift,Dzire VXI,19.1,kmpl
Maruti Swift,1248.0,True,False,False,False,78000,False,False,False,74.0,4.4,False,True,False,5.0,True,2012,13,Maruti,Swift,VDI,22.9,kmpl
Maruti Swift,1248.0,True,False,False,False,67557,False,False,False,74.0,5.17,False,True,False,5.0,True,2014,11,Maruti,Swift,Dzire VDI,23.4,kmpl
Maruti Swift,1248.0,True,False,False,False,35082,False,False,False,74.0,6.61,False,True,False,5.0,True,2015,10,Maruti,Swift,Dzire ZDI,23.4,kmpl
Maruti Swift,1248.0,True,False,False,False,35000,False,False,False,73.9,4.75,False,False,False,5.0,True,2015,10,Maruti,Swift,Dzire VDi,19.3,kmpl
Maruti Swift,1248.0,True,False,False,False,22000,False,False,False,74.0,4.5,False,False,False,5.0,True,2013,12,Maruti,Swift,Dzire VDI,23.4,kmpl
Maruti Swift,1248.0,True,False,False,False,39000,False,False,False,74.0,5.8,False,False,True,5.0,True,2016,9,Maruti,Swift,Dzire LDI,26.59,kmpl
Maruti Swift,1248.0,True,False,False,False,84175,False,False,False,74.0,6.95,False,True,False,5.0,True,2013,12,Maruti,Swift,Dzire VDI,23.4,kmpl
Maruti Swift,1298.0,False,False,False,True,55002,False,False,False,85.8,4.25,False,False,True,5.0,True,2012,13,Maruti,Swift,Dzire ZXi,17.5,kmpl
Maruti Swift,1248.0,True,False,False,False,121000,False,True,False,70.80000000000001,2.35,False,False,True,5.0,True,2007,18,Maruti,Swift,VDI BSIV,17.8,kmpl
Maruti Swift,1248.0,True,False,False,False,88096,False,True,False,73.9,3.5,False,True,False,5.0,True,2009,16,Maruti,Swift,Dzire VDi,19.3,kmpl
Maruti Swift,1197.0,False,False,False,True,60000,False,False,False,85.8,4.8,False,False,True,5.0,True,2015,10,Maruti,Swift,Dzire 1.2 Vxi BSIV,17.5,kmpl
Maruti Swift,1493.0,False,False,False,True,32986,False,False,False,114.86,4.24,False,False,False,5.0,True,2014,11,Maruti,Swift,1.3 VXi,16.1,kmpl
Maruti Swift,1248.0,True,False,False,False,18414,False,False,False,74.0,7.25,False,False,True,5.0,True,2017,8,Maruti,Swift,Dzire VDI,23.4,kmpl
Maruti Swift,1248.0,True,False,False,False,11000,False,False,False,74.0,8.0,False,True,False,5.0,True,2018,7,Maruti,Swift,AMT DDiS VDI,28.4,kmpl
Maruti Swift,1197.0,False,False,False,True,58310,False,True,False,85.8,5.39,False,True,False,5.0,True,2014,11,Maruti,Swift,Dzire VXI,19.1,kmpl
Maruti Swift,1248.0,True,False,False,False,90000,False,True,False,73.9,3.0,False,False,True,5.0,True,2009,16,Maruti,Swift,Dzire VDi,19.3,kmpl
Maruti Swift,1248.0,True,False,False,False,83000,False,False,False,74.0,4.3,True,False,False,5.0,True,2012,13,Maruti,Swift,Dzire ZDI,23.4,kmpl
Maruti Swift,1197.0,False,False,False,True,37282,False,False,False,83.14,6.75,True,False,False,5.0,True,2017,8,Maruti,Swift,Dzire ZXI,20.85,kmpl
Maruti Swift,1197.0,False,False,False,True,83000,False,False,False,85.8,3.25,False,False,True,5.0,True,2012,13,Maruti,Swift,Dzire 1.2 Vxi BSIV,17.5,kmpl
Maruti Swift,1197.0,False,False,False,True,26327,False,False,False,81.8,5.86,False,True,False,5.0,True,2017,8,Maruti,Swift,VXI Optional,20.4,kmpl
Maruti Swift,1248.0,True,False,False,False,61386,False,False,False,74.0,7.05,False,True,False,5.0,True,2018,7,Maruti,Swift,VDI Optional,25.2,kmpl
Maruti Swift,1248.0,True,False,False,False,11500,False,False,False,74.0,7.5,True,False,False,5.0,False,2018,7,Maruti,Swift,AMT VDI,28.4,kmpl
Maruti Swift,1248.0,True,False,False,False,26000,False,False,False,74.0,7.5,False,False,True,5.0,True,2017,8,Maruti,Swift,Dzire VDI,26.59,kmpl
Maruti Swift,1197.0,False,False,False,True,12000,False,False,False,85.0,5.5,False,False,True,5.0,True,2017,8,Maruti,Swift,VXi BSIV,16.1,kmpl
Maruti Swift,1197.0,False,False,False,True,55000,False,False,False,85.8,4.2,True,False,False,5.0,True,2014,11,Maruti,Swift,VXI,18.6,kmpl
Maruti Swift,1298.0,False,False,False,True,54540,False,False,True,85.8,2.65,False,False,True,5.0,True,2009,16,Maruti,Swift,Dzire VXi,17.5,kmpl
Maruti Swift,1298.0,False,False,False,True,58400,False,False,False,85.8,5.5,True,False,False,5.0,True,2015,10,Maruti,Swift,Dzire ZXi,17.5,kmpl
Maruti Swift,1197.0,False,False,False,True,13769,False,True,False,85.0,4.41,False,False,True,5.0,True,2015,10,Maruti,Swift,VXi BSIV,16.1,kmpl
Maruti Swift,1248.0,True,False,False,False,23000,False,False,False,74.0,6.5,False,True,False,5.0,True,2015,10,Maruti,Swift,VDI BSIV,25.2,kmpl
Maruti Swift,1197.0,False,False,False,True,10671,False,False,False,83.14,6.51,False,True,False,5.0,True,2018,7,Maruti,Swift,Dzire VXI,20.85,kmpl
Maruti Swift,1248.0,True,False,False,False,40082,False,False,False,73.9,4.76,False,False,False,5.0,True,2015,10,Maruti,Swift,Dzire Ldi BSIV,19.3,kmpl
Maruti Swift,1248.0,True,False,False,False,69000,False,False,False,74.0,5.75,False,True,False,5.0,True,2013,12,Maruti,Swift,Dzire VDI,23.4,kmpl
Maruti Swift,1248.0,True,False,False,False,58291,False,False,False,81.168,5.0,False,True,False,5.0,True,2013,12,Maruti,Swift,VDI BSIV,17.8,kmpl
Maruti Swift,1248.0,True,False,False,False,52000,False,False,False,74.0,5.25,True,False,False,5.0,True,2014,11,Maruti,Swift,Dzire VDI,23.4,kmpl
Maruti Swift,1248.0,True,False,False,False,140000,False,True,False,75.0,2.0,False,True,False,5.0,True,2007,18,Maruti,Swift,Ldi BSIII,17.8,kmpl
Maruti Swift,1298.0,False,False,False,True,86700,False,True,False,88.2,2.4,False,True,False,5.0,True,2008,17,Maruti,Swift,VXI BSIII,16.1,kmpl
Maruti Swift,1248.0,True,False,False,False,35010,False,False,False,74.0,3.5,False,False,False,5.0,True,2014,11,Maruti,Swift,VDI,22.9,kmpl
Maruti Swift,1197.0,False,False,False,True,75451,False,False,False,85.8,3.78,True,False,False,5.0,True,2012,13,Maruti,Swift,Dzire 1.2 Lxi BSIV,17.5,kmpl
Maruti Swift,1197.0,False,False,False,True,30000,False,False,False,81.8,5.0,True,False,False,5.0,True,2016,9,Maruti,Swift,VXI BSIV,20.4,kmpl
Maruti Swift,1248.0,True,False,False,False,37857,False,False,False,74.0,4.85,True,False,False,5.0,True,2015,10,Maruti,Swift,Dzire LDI,26.59,kmpl
Maruti Swift,1248.0,True,False,False,False,71000,False,False,False,74.0,4.8,True,False,False,5.0,True,2014,11,Maruti,Swift,VDI BSIV,25.2,kmpl
Maruti Swift,1248.0,True,False,False,False,50000,False,False,False,75.0,5.7,True,False,False,5.0,True,2015,10,Maruti,Swift,VDi BSIII W/ ABS,17.8,kmpl
Maruti Swift,1248.0,True,False,False,False,29000,False,False,False,74.0,5.75,False,True,False,5.0,True,2014,11,Maruti,Swift,Dzire VDI,23.4,kmpl
Maruti Swift,1197.0,False,False,False,True,68000,False,False,False,81.8,2.8,False,False,True,5.0,True,2010,15,Maruti,Swift,VXI,22.0,kmpl
Maruti Swift,1248.0,True,False,False,False,78000,False,True,False,73.9,2.3,True,False,False,5.0,True,2008,17,Maruti,Swift,Dzire LDi,19.3,kmpl
Maruti Swift,1248.0,True,False,False,False,52000,False,False,False,74.0,5.95,False,True,False,5.0,True,2016,9,Maruti,Swift,LDI,28.4,kmpl
Maruti Swift,1298.0,False,False,False,True,53001,False,False,False,88.2,1.95,False,False,True,5.0,True,2009,16,Maruti,Swift,Lxi BSIII,16.1,kmpl
Maruti Swift,1248.0,True,False,False,False,53500,False,False,False,74.0,5.36,False,True,False,5.0,True,2015,10,Maruti,Swift,VDI,28.4,kmpl
Maruti Swift,1248.0,True,False,False,False,38000,False,False,False,74.0,5.95,False,True,False,5.0,True,2016,9,Maruti,Swift,VDI Optional,25.2,kmpl
Maruti Swift,1248.0,True,False,False,False,80799,False,False,False,74.0,4.9,False,True,False,5.0,True,2012,13,Maruti,Swift,VDI,22.9,kmpl
Maruti Swift,1248.0,True,False,False,False,41300,False,False,False,86.52000000000001,3.38,False,False,False,5.0,True,2013,12,Maruti,Swift,VDI BSIV,17.8,kmpl
Maruti Swift,1248.0,True,False,False,False,45725,False,False,False,74.0,5.34,False,True,False,5.0,True,2016,9,Maruti,Swift,VDI BSIV,25.2,kmpl
Maruti Swift,1248.0,True,False,False,False,105000,False,False,False,74.0,3.85,True,False,False,5.0,True,2014,11,Maruti,Swift,LDI BSIV,25.2,kmpl
Maruti Swift,1298.0,False,False,False,True,60000,False,False,False,85.8,2.45,False,False,True,5.0,True,2009,16,Maruti,Swift,Dzire ZXi,17.5,kmpl
Maruti Swift,1248.0,True,False,False,False,83327,False,False,False,73.9,5.8,False,True,False,5.0,True,2013,12,Maruti,Swift,Dzire VDi,19.3,kmpl
Maruti Swift,1197.0,False,False,False,True,57676,False,False,False,85.8,6.69,False,True,False,5.0,True,2014,11,Maruti,Swift,Dzire VXI,19.1,kmpl
Maruti Swift,1197.0,False,False,False,True,107000,False,False,False,83.14,4.0,False,False,False,5.0,True,2015,10,Maruti,Swift,Dzire LXI,20.85,kmpl
Maruti Swift,1248.0,True,False,False,False,43284,False,False,False,74.0,4.5,False,False,False,5.0,True,2013,12,Maruti,Swift,Dzire VDI,23.4,kmpl
Maruti Swift,1248.0,True,False,False,False,50000,False,False,False,74.0,4.3,True,False,False,5.0,True,2014,11,Maruti,Swift,VDI,22.9,kmpl
Maruti Swift,1248.0,True,False,False,False,130000,False,True,False,73.9,4.0,True,False,False,5.0,True,2010,15,Maruti,Swift,Dzire VDi,19.3,kmpl
Maruti Swift,1197.0,False,False,False,True,62088,False,False,False,85.8,4.15,True,False,False,5.0,True,2015,10,Maruti,Swift,VXI,18.6,kmpl
Maruti Swift,1197.0,False,False,False,True,60000,False,False,False,85.8,3.15,False,False,False,5.0,True,2013,12,Maruti,Swift,LXI,18.6,kmpl
Maruti Swift,1248.0,True,False,False,False,63000,False,False,False,74.0,4.5,False,True,False,5.0,True,2012,13,Maruti,Swift,VDI,22.9,kmpl
Maruti Swift,1197.0,False,False,False,True,29401,False,False,False,81.8,4.31,False,False,True,5.0,True,2016,9,Maruti,Swift,VXI BSIV,20.4,kmpl
Maruti Swift,1248.0,True,False,False,False,75074,False,False,False,74.0,5.25,True,False,False,5.0,True,2014,11,Maruti,Swift,Dzire VDI,23.4,kmpl
Maruti Swift,1248.0,True,False,False,False,46561,False,False,False,74.0,4.94,False,True,False,5.0,True,2015,10,Maruti,Swift,VDI,22.9,kmpl
Maruti Swift,1248.0,True,False,False,False,56263,False,False,False,74.0,4.17,False,True,False,5.0,True,2013,12,Maruti,Swift,VDI,22.9,kmpl
